CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited,,
15651315,€0.0,2,No,3,No,0,,
15651450,€123212.08,2,Yes,3,Yes,0,,
15784218,€0.0,2,Yes,0,Yes,0,,
15572398,€0.0,2,Yes,6,Yes,0,,
15707962,€119501.88,2,No,6,No,0,,
15705663,€144550.83,2,Yes,5,Yes,0,,
15645355,€126729.41,1,Yes,3,Yes,1,,
15729557,€119984.07,1,No,5,No,1,,
15631436,€0.0,1,No,4,No,0,,
15583073,€0.0,1,Yes,2,Yes,1,,
15614361,€121490.05,1,Yes,9,Yes,0,,
15724684,€91897.8,1,No,5,No,0,,
15700083,€139443.75,2,No,2,No,0,,
15636541,€144961.97,1,Yes,5,Yes,0,,
15796015,€126041.02,1,Yes,3,Yes,0,,
15787222,€69459.05,2,Yes,1,Yes,0,,
15594270,€198338.77,2,Yes,7,Yes,0,,
15701524,€0.0,2,No,0,No,0,,
15645847,€109196.66,3,No,2,No,1,,
15708867,€134168.5,3,No,3,No,1,,
15613140,€0.0,1,Yes,6,Yes,0,,
15628893,€0.0,1,No,8,No,0,,
15764073,€0.0,2,Yes,9,Yes,0,,
15782879,€0.0,2,Yes,2,Yes,0,,
15635964,€120100.41,1,No,4,No,1,,
15726087,€0.0,1,Yes,5,Yes,0,,
15726313,€0.0,2,No,5,No,0,,
15578073,€0.0,2,No,8,No,0,,
15786249,€0.0,2,No,2,No,0,,
15812850,€0.0,2,Yes,5,Yes,0,,
15596972,€0.0,1,No,3,No,0,,
15620579,€0.0,2,Yes,8,Yes,0,,
15768270,€0.0,2,No,9,No,0,,
15656597,€135559.8,2,Yes,2,Yes,0,,
15699446,€150355.35,2,Yes,2,Yes,0,,
15615004,€0.0,2,Yes,1,Yes,0,,
15704771,€133489.12,2,Yes,6,Yes,0,,
15588372,€105489.31,1,No,9,No,1,,
15681439,€60205.2,2,No,10,No,0,,
15607509,€0.0,2,No,5,No,0,,
15670343,€0.0,2,No,6,No,0,,
15597968,€0.0,1,No,7,No,1,,
15658432,€0.0,1,Yes,6,Yes,0,,
15616431,€0.0,1,Yes,4,Yes,0,,
15796957,€0.0,3,Yes,9,Yes,1,,
15815552,€112333.63,1,Yes,6,Yes,0,,
15631871,€116936.81,1,Yes,7,Yes,0,,
15635870,€117721.02,1,Yes,5,Yes,1,,
15596713,€165896.22,2,Yes,7,Yes,0,,
15684211,€153656.85,1,No,9,No,0,,
15760521,€94164.0,1,Yes,1,Yes,0,,
15608408,€0.0,2,No,1,No,0,,
15804721,€191808.73,1,No,0,No,0,,
15730272,€152199.33,1,Yes,5,Yes,0,,
15741988,€125396.24,1,No,8,No,1,,
15771728,€104405.54,3,No,7,No,0,,
15605113,€133801.49,1,Yes,1,Yes,0,,
15661945,€0.0,3,No,4,No,0,,
15783816,€0.0,2,No,5,No,0,,
15721207,€100047.33,1,No,6,No,0,,
15764072,€109848.6,1,Yes,1,Yes,0,,
15689412,€127849.38,1,No,7,No,0,,
15798385,€0.0,2,Yes,3,Yes,0,,
15775339,€95947.76,1,No,8,No,0,,
15585256,€0.0,2,Yes,2,Yes,0,,
15797329,€137638.69,1,No,4,No,1,,
15780220,€0.0,1,Yes,10,Yes,0,,
15648951,€0.0,2,Yes,7,Yes,0,,
15752409,€0.0,2,No,6,No,0,,
15807524,€0.0,2,No,4,No,0,,
15766649,€89416.99,1,No,10,No,0,,
15696812,€0.0,2,Yes,6,Yes,0,,
15581295,€0.0,1,No,1,No,0,,
15663234,€143262.04,1,Yes,7,Yes,0,,
15741417,€119656.45,2,Yes,7,Yes,0,,
15695174,€132954.64,1,Yes,4,Yes,0,,
15665168,€105206.7,2,Yes,3,Yes,0,,
15601503,€0.0,2,No,4,No,0,,
15706131,€83061.26,2,No,9,No,0,,
15782758,€147650.68,1,Yes,5,Yes,0,,
15591091,€73348.56,1,No,5,No,1,,
15715877,€0.0,2,No,2,No,0,,
15756918,€0.0,2,No,2,No,0,,
15746662,€116320.68,1,Yes,1,Yes,0,,
15626679,€0.0,2,Yes,3,Yes,0,,
15793343,€0.0,2,Yes,8,Yes,0,,
15576774,€0.0,2,No,7,No,0,,
15801316,€66250.71,1,Yes,8,Yes,0,,
15800514,€95675.62,2,No,2,No,1,,
15662232,€92616.64,2,No,2,No,0,,
15737778,€0.0,1,No,4,No,0,,
15782096,€0.0,1,Yes,6,Yes,1,,
15783522,€100565.94,1,Yes,8,Yes,0,,
15785373,€190305.78,1,No,5,No,1,,
15756272,€118536.4,1,No,9,No,1,,
15615245,€127649.64,1,Yes,5,Yes,0,,
15600174,€165358.77,1,Yes,7,Yes,0,,
15752956,€0.0,2,Yes,6,Yes,0,,
15644882,€78249.53,1,No,10,No,0,,
15766272,€125193.96,1,Yes,0,Yes,0,,
15800620,€0.0,2,No,9,No,0,,
15569764,€154007.21,1,No,2,No,0,,
15747458,€133214.88,2,Yes,3,Yes,0,,
15573171,€146202.93,1,Yes,1,Yes,1,,
15736769,€0.0,2,No,9,No,0,,
15763381,€90963.49,1,Yes,0,Yes,0,,
15814430,€0.0,1,No,9,No,1,,
15638607,€0.0,1,No,2,No,1,,
15737133,€114386.85,1,Yes,4,Yes,0,,
15613945,€0.0,2,No,5,No,0,,
15659937,€0.0,2,Yes,7,Yes,0,,
15765287,€0.0,2,No,2,No,0,,
15661723,€137260.78,1,Yes,4,Yes,1,,
15766064,€111060.05,2,No,9,No,0,,
15649616,€124447.73,1,Yes,7,Yes,1,,
15719017,€0.0,2,Yes,8,Yes,0,,
15720919,€0.0,1,Yes,7,Yes,1,,
15706706,€135310.41,2,Yes,7,Yes,0,,
15709653,€0.0,2,No,8,No,0,,
15805104,€0.0,2,Yes,6,Yes,0,,
15622442,€0.0,2,No,5,No,0,,
15572801,€139393.19,2,No,5,No,0,,
15767598,€0.0,2,No,8,No,0,,
15757897,€104258.8,1,Yes,3,Yes,0,,
15568104,€0.0,2,Yes,6,Yes,0,,
15763414,€113447.01,1,No,9,No,0,,
15732265,€0.0,2,No,9,No,0,,
15621974,€111063.73,2,No,4,No,0,,
15803947,€161378.02,1,No,6,No,1,,
15720706,€82766.43,1,Yes,2,Yes,0,,
15759290,€0.0,2,No,9,No,0,,
15651664,€104267.7,1,No,1,No,1,,
15795132,€91718.8,1,No,3,No,0,,
15811565,€63488.7,1,Yes,3,Yes,1,,
15713774,€12459.19,1,No,6,No,1,,
15691840,€159863.9,2,Yes,6,Yes,0,,
15682021,€104592.55,2,No,6,No,0,,
15612931,€132088.59,1,Yes,4,Yes,0,,
15676707,€0.0,2,No,4,No,0,,
15601383,€120654.68,1,No,5,No,0,,
15662662,€0.0,2,No,6,No,0,,
15752694,€83772.95,1,Yes,4,Yes,0,,
15590683,€172325.67,1,Yes,6,Yes,0,,
15773591,€117685.31,2,Yes,7,Yes,0,,
15723620,€0.0,2,Yes,7,Yes,0,,
15671779,€0.0,2,No,5,No,0,,
15672966,€0.0,2,Yes,9,Yes,0,,
15624667,€135871.5,1,Yes,6,Yes,0,,
15812888,€0.0,4,Yes,3,Yes,1,,
15724154,€128504.76,1,No,4,No,1,,
15749540,€0.0,2,No,7,No,0,,
15621063,€56228.25,1,No,8,No,0,,
15661626,€98792.4,1,No,6,No,1,,
15698703,€181768.32,2,Yes,5,Yes,0,,
15801431,€101198.01,1,Yes,9,Yes,0,,
15649451,€0.0,2,Yes,9,Yes,0,,
15626156,€0.0,2,Yes,3,Yes,0,,
15606158,€0.0,1,No,9,No,0,,
15589496,€139064.06,2,No,5,No,0,,
15730345,€104508.1,1,Yes,2,Yes,0,,
15572038,€113948.58,1,No,9,No,1,,
15643439,€0.0,2,Yes,10,Yes,0,,
15604158,€0.0,2,Yes,10,Yes,0,,
15657396,€0.0,2,Yes,9,Yes,0,,
15709478,€117524.72,2,Yes,1,Yes,0,,
15628824,€160389.82,1,Yes,5,Yes,0,,
15814519,€0.0,2,No,7,No,0,,
15636520,€125547.53,1,No,1,No,0,,
15794414,€92783.68,1,Yes,6,Yes,0,,
15643671,€97036.22,2,No,5,No,1,,
15700650,€0.0,2,No,3,No,0,,
15680224,€0.0,2,Yes,6,Yes,0,,
15784286,€102145.13,1,Yes,5,Yes,0,,
15693996,€113452.66,1,No,1,No,0,,
15764343,€155681.72,1,No,8,No,0,,
15704168,€127475.24,1,No,8,No,1,,
15680197,€0.0,2,Yes,10,Yes,0,,
15633729,€112751.13,1,Yes,10,Yes,0,,
15577683,€0.0,2,Yes,4,Yes,0,,
15800746,€144889.18,1,Yes,7,Yes,1,,
15788686,€0.0,2,Yes,8,Yes,0,,
15742798,€150126.44,1,No,7,No,1,,
15596647,€69712.74,1,Yes,8,Yes,0,,
15756070,€0.0,2,Yes,4,Yes,0,,
15775116,€0.0,2,No,3,No,0,,
15575428,€117438.92,2,Yes,2,Yes,0,,
15654074,€119315.75,1,No,8,No,0,,
15695872,€89571.59,1,Yes,1,Yes,0,,
15568885,€102251.57,1,No,8,No,0,,
15725036,€118546.71,1,Yes,9,Yes,0,,
15632665,€0.0,1,Yes,2,Yes,1,,
15571476,€103257.14,1,No,0,No,0,,
15776850,€124209.02,1,Yes,1,Yes,0,,
15623649,€0.0,2,Yes,3,Yes,0,,
15751131,€150302.84,1,Yes,7,Yes,0,,
15688128,€108653.93,1,Yes,8,Yes,0,,
15678412,€85325.93,1,No,8,No,0,,
15770291,€0.0,2,No,8,No,0,,
15583392,€135776.36,3,No,9,No,1,,
15690731,€131411.24,1,Yes,6,Yes,0,,
15697948,€0.0,2,Yes,3,Yes,0,,
15608328,€0.0,2,No,6,No,0,,
15766378,€106431.97,2,Yes,9,Yes,0,,
15600813,€90305.76,1,Yes,9,Yes,0,,
15706217,€117466.03,2,Yes,7,Yes,0,,
15601417,€148884.47,2,Yes,3,Yes,0,,
15610972,€91115.76,2,No,4,No,1,,
15674620,€77373.87,2,Yes,8,Yes,0,,
15785350,€104744.89,1,No,7,No,0,,
15749119,€0.0,2,Yes,3,Yes,0,,
15756535,€91538.51,1,Yes,5,Yes,0,,
15700965,€0.0,2,Yes,6,Yes,0,,
15791851,€185734.75,1,Yes,0,Yes,0,,
15717156,€143396.54,2,Yes,3,Yes,0,,
15740846,€125909.85,1,Yes,5,Yes,0,,
15573284,€0.0,2,No,2,No,0,,
15729083,€154525.7,1,Yes,2,Yes,0,,
15611612,€0.0,1,No,0,No,0,,
15694381,€100654.8,1,No,8,No,0,,
15651737,€83325.77,1,Yes,1,Yes,0,,
15663168,€110934.54,1,No,8,No,0,,
15643426,€113680.54,1,No,8,No,0,,
15618245,€117020.08,2,No,1,No,0,,
15717527,€145359.99,1,No,9,No,0,,
15793478,€151391.68,1,No,8,No,1,,
15642248,€123935.35,1,Yes,8,Yes,0,,
15640377,€0.0,2,No,0,No,0,,
15723950,€70291.02,1,Yes,2,Yes,1,,
15590327,€166031.45,1,No,10,No,0,,
15706199,€96643.32,1,No,6,No,0,,
15671514,€0.0,2,Yes,8,Yes,0,,
15727041,€0.0,2,Yes,7,Yes,0,,
15738063,€0.0,2,Yes,2,Yes,0,,
15711733,€0.0,2,Yes,4,Yes,0,,
15652320,€0.0,2,No,5,No,0,,
15634180,€97268.1,2,No,4,No,0,,
15694566,€0.0,2,No,10,No,1,,
15726103,€76296.81,1,No,1,No,1,,
15646351,€0.0,2,No,7,No,0,,
15730044,€64497.94,3,Yes,6,Yes,1,,
15795186,€0.0,1,No,5,No,0,,
15784890,€0.0,2,No,8,No,0,,
15694125,€0.0,2,Yes,5,Yes,0,,
15565891,€0.0,2,No,8,No,0,,
15674254,€0.0,2,Yes,4,Yes,0,,
15775206,€0.0,2,No,10,No,0,,
15797627,€134249.7,1,Yes,0,Yes,0,,
15649853,€0.0,1,Yes,3,Yes,1,,
15610379,€105443.68,1,Yes,9,Yes,0,,
15659800,€0.0,1,Yes,1,Yes,1,,
15716236,€0.0,2,No,10,No,0,,
15672053,€0.0,2,No,2,No,0,,
15663933,€86147.46,2,No,5,No,1,,
15814236,€96939.06,1,Yes,1,Yes,0,,
15583597,€106758.6,1,Yes,1,Yes,0,,
15607395,€112528.65,2,No,9,No,0,,
15694556,€116563.58,1,No,2,No,1,,
15744109,€0.0,1,Yes,4,Yes,0,,
15800688,€0.0,2,No,7,No,0,,
15810878,€141786.78,1,Yes,6,Yes,0,,
15587835,€136416.82,1,Yes,3,Yes,0,,
15763515,€0.0,2,No,5,No,0,,
15725882,€133245.52,2,Yes,1,Yes,0,,
15788022,€90757.64,2,Yes,4,Yes,0,,
15663917,€92350.36,1,Yes,1,Yes,0,,
15656865,€78778.49,1,Yes,9,Yes,0,,
15667971,€102143.93,2,Yes,6,Yes,0,,
15800366,€0.0,1,Yes,5,Yes,0,,
15717231,€98459.6,1,No,4,No,0,,
15643188,€114603.76,2,No,7,No,1,,
15671351,€0.0,2,No,2,No,0,,
15573628,€148074.79,1,No,7,No,1,,
15698953,€0.0,3,Yes,1,Yes,1,,
15753888,€108004.64,1,Yes,8,Yes,1,,
15737961,€107712.57,2,Yes,0,Yes,0,,
15801701,€0.0,2,Yes,9,Yes,0,,
15684419,€0.0,3,No,8,No,0,,
15794266,€145303.52,1,No,9,No,0,,
15810711,€138476.41,2,Yes,4,Yes,0,,
15771270,€127471.56,1,Yes,8,Yes,1,,
15607786,€156551.63,1,Yes,6,Yes,0,,
15624519,€97092.87,1,No,9,No,1,,
15799910,€0.0,2,No,2,No,1,,
15602479,€129312.79,1,Yes,5,Yes,0,,
15617419,€100315.1,2,Yes,10,Yes,0,,
15657603,€81684.97,1,No,6,No,0,,
15570379,€88827.53,1,No,3,No,1,,
15772996,€152092.44,2,Yes,0,Yes,0,,
15729574,€0.0,2,Yes,4,Yes,0,,
15737267,€0.0,1,No,1,No,1,,
15799128,€102406.76,1,Yes,9,Yes,0,,
15813327,€109130.96,2,Yes,4,Yes,0,,
15711921,€0.0,2,Yes,5,Yes,0,,
15654300,€75242.28,1,Yes,9,Yes,0,,
15569945,€0.0,2,No,1,No,0,,
15569666,€0.0,1,No,4,No,1,,
15681887,€129142.54,2,Yes,0,Yes,0,,
15608873,€0.0,1,No,2,No,0,,
15762091,€139129.92,1,Yes,6,Yes,0,,
15722053,€0.0,2,Yes,3,Yes,0,,
15782100,€66483.32,1,Yes,3,Yes,0,,
15765300,€62389.03,3,No,5,No,1,,
15743570,€0.0,2,Yes,5,Yes,0,,
15608541,€91857.66,1,No,1,No,1,,
15750671,€0.0,2,No,6,No,0,,
15813659,€0.0,1,No,7,No,1,,
15757867,€176173.52,1,No,10,No,1,,
15652914,€0.0,1,Yes,7,Yes,0,,
15723818,€131834.76,2,No,4,No,0,,
15713819,€92347.96,1,Yes,3,Yes,0,,
15656484,€0.0,2,Yes,4,Yes,0,,
15778515,€95297.11,1,No,3,No,0,,
15803840,€0.0,2,No,9,No,0,,
15735339,€0.0,1,No,4,No,0,,
15600392,€123845.36,2,Yes,8,Yes,1,,
15625740,€143426.34,2,Yes,3,Yes,0,,
15663817,€0.0,1,Yes,5,Yes,0,,
15734461,€112708.2,1,Yes,2,Yes,0,,
15780142,€100013.51,1,No,2,No,0,,
15709920,€208165.53,1,No,2,No,1,,
15684248,€0.0,2,Yes,7,Yes,0,,
15643158,€0.0,1,No,9,No,1,,
15693902,€0.0,2,Yes,2,Yes,0,,
15578307,€121685.31,2,Yes,6,Yes,0,,
15585379,€111525.02,1,No,2,No,0,,
15758510,€0.0,2,No,6,No,0,,
15692918,€113546.3,1,Yes,10,Yes,0,,
15705301,€95696.52,2,Yes,6,Yes,0,,
15718231,€88963.31,2,Yes,0,Yes,0,,
15567991,€144880.34,2,Yes,0,Yes,0,,
15772650,€136576.02,1,Yes,9,Yes,1,,
15574795,€63093.01,1,Yes,2,Yes,0,,
15706036,€132271.12,2,Yes,10,Yes,0,,
15723856,€88814.4,2,Yes,3,Yes,0,,
15812920,€90594.55,1,Yes,5,Yes,0,,
15691287,€141816.25,1,No,0,No,1,,
15804797,€138547.97,1,Yes,3,Yes,1,,
15708650,€52192.08,2,Yes,2,Yes,0,,
15712777,€124976.19,1,No,4,No,0,,
15786469,€0.0,2,No,1,No,0,,
15669219,€104356.38,1,No,3,No,0,,
15641004,€150315.92,1,Yes,10,Yes,0,,
15648067,€129299.28,2,No,1,No,0,,
15704014,€140950.92,2,No,7,No,0,,
15645136,€128065.12,1,No,1,No,0,,
15709604,€107433.48,1,No,2,No,0,,
15713637,€117468.67,1,No,2,No,0,,
15793901,€0.0,2,No,2,No,0,,
15569759,€0.0,3,No,4,No,0,,
15712930,€0.0,1,No,1,No,0,,
15586504,€0.0,2,No,9,No,0,,
15677317,€153040.03,1,Yes,4,Yes,1,,
15664270,€142084.04,4,No,6,No,1,,
15731519,€0.0,2,No,5,No,0,,
15745623,€112079.58,1,No,4,No,0,,
15813862,€132044.6,2,Yes,7,Yes,0,,
15641934,€66582.81,1,No,9,No,1,,
15713043,€0.0,2,Yes,6,Yes,0,,
15700749,€0.0,1,Yes,6,Yes,0,,
15697567,€0.0,2,Yes,4,Yes,0,,
15715414,€102895.1,1,No,6,No,0,,
15639530,€0.0,1,Yes,2,Yes,0,,
15726058,€117578.35,2,Yes,7,Yes,0,,
15725665,€198546.1,2,No,10,No,1,,
15698872,€0.0,2,No,2,No,0,,
15812184,€0.0,1,No,1,No,0,,
15742609,€116623.31,1,Yes,2,Yes,0,,
15815043,€0.0,2,No,8,No,0,,
15640648,€0.0,2,Yes,6,Yes,0,,
15627203,€0.0,1,Yes,10,Yes,0,,
15786196,€105770.7,3,No,3,No,1,,
15612095,€0.0,1,No,9,No,1,,
15674368,€94435.45,2,Yes,1,Yes,0,,
15783477,€112889.91,1,Yes,8,Yes,0,,
15757559,€0.0,2,No,7,No,1,,
15591036,€127940.47,1,No,3,No,1,,
15761241,€129745.1,1,Yes,8,Yes,0,,
15695078,€0.0,2,Yes,3,Yes,0,,
15645744,€0.0,2,Yes,5,Yes,0,,
15566988,€141535.52,1,No,7,No,1,,
15749300,€139914.27,1,Yes,2,Yes,0,,
15594340,€120243.49,1,No,4,No,1,,
15607065,€91835.16,1,No,9,No,0,,
15778089,€0.0,2,No,2,No,0,,
15773723,€67178.19,1,Yes,9,Yes,1,,
15697035,€0.0,2,No,8,No,0,,
15679668,€115378.94,1,Yes,7,Yes,0,,
15709861,€127786.28,2,Yes,4,Yes,0,,
15791958,€0.0,2,Yes,6,Yes,1,,
15791030,€64900.32,2,No,0,No,0,,
15695339,€109172.88,1,No,0,No,1,,
15658813,€0.0,2,Yes,7,Yes,0,,
15715709,€114091.38,1,Yes,4,Yes,0,,
15722533,€0.0,2,Yes,3,Yes,0,,
15683118,€0.0,2,No,9,No,0,,
15672798,€145933.27,1,Yes,7,Yes,0,,
15680112,€131504.73,1,No,7,No,0,,
15714575,€107926.02,1,Yes,8,Yes,1,,
15806808,€112281.6,3,No,8,No,1,,
15590637,€0.0,2,Yes,7,Yes,0,,
15657535,€0.0,1,Yes,10,Yes,1,,
15696141,€0.0,1,No,7,No,0,,
15811947,€124781.67,1,Yes,0,Yes,0,,
15649024,€132865.56,1,Yes,9,Yes,1,,
15594928,€129055.13,1,No,4,No,0,,
15765532,€96166.88,1,Yes,6,Yes,0,,
15741719,€165298.12,1,Yes,3,Yes,0,,
15665629,€0.0,2,No,7,No,0,,
15728917,€120682.53,1,No,6,No,1,,
15762993,€102773.15,2,Yes,5,Yes,0,,
15571193,€144386.32,1,Yes,0,Yes,1,,
15653521,€104449.8,1,Yes,7,Yes,0,,
15802220,€137102.65,1,No,6,No,0,,
15644132,€142475.87,1,Yes,9,Yes,0,,
15600832,€0.0,1,No,9,No,0,,
15797919,€103195.2,2,No,2,No,0,,
15603743,€112070.44,1,Yes,1,Yes,0,,
15579714,€0.0,2,Yes,7,Yes,0,,
15634295,€96473.59,1,No,1,No,0,,
15786680,€0.0,2,No,5,No,0,,
15623499,€108437.89,1,No,9,No,1,,
15691823,€153195.59,1,Yes,5,Yes,0,,
15809279,€96877.21,1,Yes,8,Yes,0,,
15758039,€0.0,2,Yes,6,Yes,0,,
15807163,€0.0,1,No,10,No,1,,
15631639,€95452.89,1,Yes,6,Yes,0,,
15713770,€63873.56,1,No,3,No,0,,
15698167,€148298.59,2,No,0,No,0,,
15781710,€0.0,2,No,7,No,0,,
15801296,€143258.85,2,No,7,No,0,,
15704378,€121342.24,1,Yes,9,Yes,0,,
15767891,€99152.73,2,No,6,No,0,,
15640667,€0.0,2,No,4,No,0,,
15702145,€68423.89,1,Yes,7,Yes,0,,
15679738,€0.0,1,No,8,No,1,,
15636634,€79656.81,1,No,7,No,0,,
15809227,€0.0,2,Yes,2,Yes,0,,
15601811,€110240.04,1,No,10,No,1,,
15625494,€125321.84,2,Yes,9,Yes,0,,
15723737,€0.0,1,No,3,No,0,,
15682955,€84378.9,1,Yes,2,Yes,0,,
15758856,€0.0,2,No,7,No,0,,
15746065,€136281.41,2,Yes,10,Yes,0,,
15783865,€119380.37,1,Yes,5,Yes,0,,
15745455,€108716.59,2,Yes,4,Yes,0,,
15583033,€0.0,2,Yes,4,Yes,0,,
15644212,€0.0,2,No,0,No,0,,
15735688,€106596.29,1,No,6,No,0,,
15658577,€99546.25,3,Yes,10,Yes,1,,
15606887,€0.0,1,No,5,No,1,,
15783026,€0.0,1,No,2,No,0,,
15579892,€112615.86,1,Yes,7,Yes,0,,
15802088,€0.0,1,Yes,10,Yes,0,,
15589323,€0.0,2,Yes,9,Yes,0,,
15636395,€0.0,2,No,5,No,0,,
15712772,€75381.15,1,Yes,3,Yes,0,,
15700937,€0.0,2,Yes,5,Yes,0,,
15766659,€0.0,2,No,5,No,0,,
15814033,€0.0,2,No,1,No,0,,
15783007,€123086.39,1,Yes,1,Yes,1,,
15654183,€0.0,2,No,3,No,0,,
15609899,€0.0,1,No,4,No,0,,
15747323,€109472.47,1,No,9,No,1,,
15582591,€155766.05,1,Yes,4,Yes,0,,
15738835,€101985.81,2,No,7,No,0,,
15782404,€96019.5,1,No,2,No,0,,
15697480,€0.0,2,Yes,7,Yes,0,,
15697045,€0.0,2,Yes,9,Yes,0,,
15781234,€147900.43,1,No,2,No,0,,
15579891,€100755.66,1,Yes,4,Yes,0,,
15805690,€0.0,1,No,7,No,1,,
15612139,€83036.05,1,Yes,0,Yes,1,,
15568834,€125427.37,2,No,6,No,0,,
15709917,€98202.76,1,No,3,No,0,,
15718843,€72509.91,1,No,1,No,0,,
15799494,€140393.65,2,Yes,3,Yes,0,,
15673439,€142644.64,2,Yes,5,Yes,1,,
15669011,€23503.31,1,Yes,9,Yes,1,,
15581388,€145729.71,1,No,8,No,0,,
15743153,€122295.17,2,Yes,2,Yes,0,,
15579787,€0.0,2,No,4,No,0,,
15759966,€119799.27,2,No,5,No,0,,
15601045,€163708.58,2,No,8,No,0,,
15764021,€61687.33,2,No,1,No,0,,
15687218,€79144.34,1,Yes,4,Yes,0,,
15626452,€0.0,2,Yes,5,Yes,0,,
15700964,€104848.68,1,Yes,7,Yes,0,,
15768887,€0.0,2,Yes,5,Yes,0,,
15735358,€0.0,1,Yes,4,Yes,0,,
15749472,€0.0,1,No,8,No,0,,
15685872,€146652.01,1,Yes,1,Yes,0,,
15760851,€0.0,2,No,6,No,0,,
15734588,€0.0,2,Yes,0,Yes,0,,
15784594,€130622.34,2,Yes,1,Yes,0,,
15606435,€187013.13,2,Yes,2,Yes,0,,
15790247,€0.0,2,Yes,9,Yes,0,,
15676433,€0.0,1,No,6,No,0,,
15625905,€0.0,2,No,0,No,0,,
15626414,€98862.54,1,No,6,No,0,,
15623220,€0.0,2,No,4,No,0,,
15752857,€98443.14,2,No,1,No,0,,
15677908,€0.0,2,No,4,No,0,,
15773013,€0.0,1,Yes,0,Yes,1,,
15623972,€123575.51,1,Yes,9,Yes,0,,
15738627,€0.0,2,Yes,6,Yes,0,,
15643392,€105239.1,1,Yes,4,Yes,0,,
15684868,€110993.79,1,No,9,No,1,,
15627854,€0.0,2,Yes,3,Yes,0,,
15669253,€157691.98,2,No,7,No,1,,
15758023,€105245.21,1,No,5,No,1,,
15574558,€0.0,2,Yes,8,Yes,0,,
15635256,€117687.35,1,Yes,7,Yes,0,,
15680399,€0.0,2,No,2,No,0,,
15674720,€123067.63,1,Yes,7,Yes,1,,
15580249,€0.0,1,No,0,No,0,,
15675431,€0.0,2,No,6,No,0,,
15698285,€101457.14,1,Yes,4,Yes,0,,
15810775,€100549.43,2,Yes,2,Yes,0,,
15678173,€174588.8,2,Yes,4,Yes,0,,
15665222,€121161.57,1,No,8,No,0,,
15803908,€0.0,2,Yes,9,Yes,0,,
15586039,€90063.74,2,Yes,5,Yes,0,,
15802570,€0.0,2,Yes,5,Yes,0,,
15781451,€134936.97,2,No,3,No,0,,
15721019,€110495.27,1,No,3,No,0,,
15738588,€133200.09,1,No,2,No,0,,
15730657,€82596.8,1,Yes,4,Yes,0,,
15739292,€103837.75,1,Yes,9,Yes,0,,
15725945,€0.0,1,No,2,No,1,,
15813159,€93590.47,1,Yes,8,Yes,1,,
15636820,€104149.66,1,No,8,No,0,,
15603880,€114141.64,1,Yes,1,Yes,1,,
15619494,€117153.0,1,Yes,9,Yes,0,,
15596992,€156353.46,1,No,7,No,1,,
15735025,€175534.78,2,Yes,3,Yes,0,,
15730759,€135637.0,1,No,9,No,1,,
15752912,€0.0,2,No,7,No,0,,
15711316,€0.0,2,Yes,2,Yes,0,,
15738785,€0.0,2,Yes,7,Yes,0,,
15777896,€83415.04,1,Yes,2,Yes,0,,
15628963,€141859.12,2,Yes,3,Yes,0,,
15742126,€132767.66,2,Yes,7,Yes,0,,
15575623,€110635.32,1,No,10,No,0,,
15741652,€177657.35,1,Yes,8,Yes,0,,
15738884,€157777.58,1,No,4,No,0,,
15615050,€107915.94,2,Yes,9,Yes,1,,
15803005,€86568.75,1,Yes,5,Yes,0,,
15743498,€137755.76,1,No,9,No,1,,
15720463,€137262.71,2,No,2,No,0,,
15588695,€0.0,1,Yes,6,Yes,1,,
15665802,€0.0,2,Yes,6,Yes,0,,
15571144,€0.0,2,Yes,10,Yes,0,,
15750731,€116309.01,1,No,9,No,1,,
15605134,€131244.65,2,No,0,No,0,,
15626044,€125155.83,2,Yes,3,Yes,0,,
15737910,€140691.08,2,No,5,No,0,,
15761076,€58820.32,2,Yes,3,Yes,0,,
15710105,€105099.45,1,Yes,3,Yes,1,,
15577402,€0.0,2,Yes,9,Yes,0,,
15803337,€168372.52,1,No,9,No,0,,
15654372,€94682.56,2,No,1,No,0,,
15585867,€0.0,2,Yes,2,Yes,0,,
15662488,€0.0,2,No,5,No,1,,
15604813,€0.0,2,Yes,7,Yes,0,,
15611644,€146329.73,1,Yes,0,Yes,0,,
15674928,€0.0,2,No,2,No,0,,
15656100,€167962.7,1,No,5,No,0,,
15764293,€0.0,2,Yes,1,Yes,0,,
15636423,€0.0,1,Yes,7,Yes,0,,
15607629,€0.0,2,No,8,No,0,,
15577313,€116967.68,1,No,3,No,1,,
15714493,€0.0,2,Yes,6,Yes,0,,
15643359,€0.0,1,Yes,7,Yes,0,,
15687913,€93244.42,1,Yes,7,Yes,0,,
15790935,€0.0,2,Yes,5,Yes,0,,
15708693,€0.0,2,No,2,No,0,,
15672016,€0.0,2,Yes,1,Yes,0,,
15727605,€80442.06,2,Yes,4,Yes,0,,
15651144,€150561.03,2,No,2,No,0,,
15749401,€0.0,3,Yes,9,Yes,1,,
15691874,€125474.44,1,No,9,No,0,,
15620735,€127076.68,2,No,4,No,0,,
15769781,€0.0,2,Yes,8,Yes,0,,
15624611,€128650.11,2,Yes,8,Yes,0,,
15773071,€145580.61,1,Yes,6,Yes,0,,
15720371,€0.0,1,No,3,No,1,,
15717984,€144900.58,1,No,9,No,1,,
15806407,€0.0,2,No,4,No,0,,
